,Open,Date,Close,Subjectivity,Polarity,Compound,Negative,Neutral,Positive,label
514,20.75,18-01-2012,21.559998999999998,0.4087936507936508,0.07184126984126984,-0.6908,0.053,0.919,0.027,0
515,21.73,19-01-2012,22.09,0.37916363636363637,0.10077575757575756,0.9524,0.05,0.846,0.104,0
516,21.83,20-01-2012,22.059998999999998,0.21953282828282825,0.021262626262626254,0.9612,0.044,0.853,0.102,0
517,21.75,23-01-2012,22.09,0.33747294372294373,0.17508116883116884,0.7407,0.065,0.83,0.105,0
518,21.959999,24-01-2012,22.360001,0.33534143960614543,0.04649902385196503,-0.5346,0.113,0.782,0.106,0
519,22.719998999999998,25-01-2012,23.26,0.18154761904761904,0.052976190476190475,0.9169,0.042,0.862,0.096,0
520,23.459999,26-01-2012,23.4,0.31501255945700385,0.06833680722569611,0.9598,0.014,0.897,0.088,0
521,23.889999,27-01-2012,23.879998999999998,0.21666666666666667,0.02794117647058824,0.9701,0.012,0.87,0.118,0
522,23.25,30-01-2012,23.58,0.32029239766081874,0.02576023391812865,0.8807,0.046,0.876,0.078,0
523,24.379998999999998,31-01-2012,24.08,0.17000254647313473,0.0618411000763942,0.9643,0.03,0.865,0.105,0
524,24.85,01-02-2012,25.040001,0.26421568627450975,0.01887254901960785,0.9493,0.048,0.848,0.104,0
525,24.98,02-02-2012,24.98,0.2988734567901235,0.04595679012345679,0.9603,0.049,0.856,0.094,0
526,25.309998999999998,03-02-2012,25.700001,0.17516534391534389,-0.053439153439153446,0.7515,0.061,0.866,0.073,0
527,25.43,06-02-2012,25.940001000000002,0.3110990860990861,0.08568422318422317,0.91,0.051,0.843,0.106,0
528,25.549999,07-02-2012,25.43,0.3914342403628118,-0.12264172335600909,0.25,0.08,0.84,0.08,0
529,25.49,08-02-2012,25.389999,0.32523923444976083,0.14621212121212124,0.987,0.032,0.801,0.167,0
530,25.870001000000002,09-02-2012,26.25,0.297985347985348,0.04065934065934066,0.5267,0.05,0.881,0.069,0
531,25.82,10-02-2012,25.799999,0.41611111111111115,0.11472222222222221,0.7096,0.059,0.852,0.089,0
532,26.049999,13-02-2012,26.129998999999998,0.4284722222222222,-0.03368055555555556,0.9304,0.018,0.906,0.076,0
533,26.77,14-02-2012,27.799999,0.22236190476190473,0.06625714285714285,0.972,0.031,0.863,0.106,0
534,28.309998999999998,15-02-2012,28.139999,0.43394660894660897,0.1560966810966811,0.981,0.041,0.839,0.12,0
535,27.58,16-02-2012,27.83,0.3655817099567099,-0.004468344155844151,-0.9795,0.13,0.821,0.05,0
536,27.68,17-02-2012,27.76,0.2515909090909091,-0.028701298701298696,-0.8965,0.097,0.833,0.07,0
537,27.52,21-02-2012,27.559998999999998,0.2866666666666667,0.10124999999999999,0.9349,0.023,0.878,0.1,0
538,27.41,22-02-2012,27.67,0.3453030303030303,0.17409090909090905,0.2115,0.05,0.891,0.058,0
539,27.49,23-02-2012,27.18,0.4328924162257496,0.10530570252792476,0.0872,0.088,0.817,0.095,0
540,27.040001,24-02-2012,27.360001,0.2772200987418379,0.06979574773053032,0.8964,0.06,0.853,0.087,0
541,26.700001,27-02-2012,26.58,0.21833333333333335,0.004999999999999999,-0.1027,0.054,0.906,0.04,0
542,27.51,28-02-2012,27.709999,0.3086,0.09390000000000001,0.9648,0.052,0.848,0.1,0
543,27.530001000000002,29-02-2012,27.299999,0.4115263748597082,-0.05383838383838381,0.822,0.095,0.779,0.125,0
544,27.34,01-03-2012,27.75,0.27254569504569504,-0.03233285233285233,0.1531,0.053,0.884,0.063,0
545,27.370001000000002,02-03-2012,27.389999,0.25208008658008657,0.06194227994227993,0.0772,0.045,0.91,0.045,0
546,27.57,05-03-2012,27.33,0.4863203463203464,0.1193073593073593,0.9666,0.018,0.892,0.09,0
547,26.16,06-03-2012,26.23,0.3055555555555555,0.050777777777777776,-0.2911,0.074,0.859,0.067,0
548,26.459999,07-03-2012,27.049999,0.4115384615384615,0.0012820512820512892,0.8481,0.08,0.822,0.098,0
549,27.379998999999998,08-03-2012,27.459999,0.41239495798319326,0.09978991596638655,0.7096,0.043,0.885,0.072,0
550,28.049999,09-03-2012,27.99,0.3,0.1,-0.8126,0.086,0.903,0.01,0
551,28.0,12-03-2012,27.77,0.41875,0.13749999999999998,0.9022,0.089,0.746,0.166,0
552,28.18,13-03-2012,28.610001,0.3038280012670256,0.08090565938126915,0.9888,0.059,0.807,0.134,0
553,28.719998999999998,14-03-2012,28.66,0.42312388591800354,-0.02265597147950089,-0.6365,0.097,0.819,0.084,0
554,28.690001000000002,15-03-2012,28.870001000000002,0.515,0.0067391304347826034,-0.9702,0.105,0.863,0.032,0
555,28.690001000000002,16-03-2012,28.780001000000002,0.28708133971291866,0.05235247208931419,0.9871,0.04,0.815,0.146,0
556,28.25,19-03-2012,28.4,0.32119514472455646,-0.058099906629318396,0.6249,0.077,0.821,0.102,0
557,27.139999,20-03-2012,27.26,0.27532051282051284,0.007692307692307697,-0.6597,0.051,0.907,0.043,0
558,27.49,21-03-2012,27.549999,0.37269578905942546,0.09182605273514365,0.943,0.043,0.867,0.09,0
559,26.66,22-03-2012,26.610001,0.37932900432900424,0.14475108225108224,0.9864,0.037,0.834,0.129,0
560,26.65,23-03-2012,26.639999,0.3747926267281106,0.002396313364055302,0.7096,0.075,0.841,0.084,0
561,26.67,26-03-2012,26.76,0.3422222222222222,0.060555555555555564,0.8225,0.042,0.873,0.085,0
562,26.889999,27-03-2012,26.6,0.3541049268192125,0.04066934652648938,0.6582,0.062,0.872,0.067,1
563,26.52,28-03-2012,26.219998999999998,0.21951058201058202,0.00760582010582011,0.9769,0.013,0.897,0.09,0
564,26.07,29-03-2012,26.370001000000002,0.3666025641025641,0.042692307692307696,0.7966,0.052,0.87,0.077,0
565,26.65,30-03-2012,26.969998999999998,0.27083333333333337,-0.030000000000000006,0.0772,0.04,0.915,0.045,0
566,27.17,02-04-2012,27.799999,0.2509523809523809,0.022857142857142857,0.5859,0.041,0.885,0.073,0
567,27.76,03-04-2012,27.82,0.3707709750566893,-0.07643990929705215,0.743,0.061,0.843,0.096,0
568,27.33,04-04-2012,27.41,0.23243055555555558,0.02729166666666667,0.9087,0.049,0.88,0.07,0
569,27.25,05-04-2012,27.67,0.3376984126984127,0.09206349206349206,-0.5653,0.066,0.882,0.052,0
570,27.040001,09-04-2012,27.0,0.34953703703703703,-0.027662037037037044,-0.8826,0.122,0.824,0.054,0
571,27.43,10-04-2012,27.129998999999998,0.2793436293436293,0.051480051480051456,-0.2632,0.046,0.911,0.044,0
572,27.5,11-04-2012,27.709999,0.27843137254901956,-0.07867647058823529,0.9463,0.06,0.827,0.113,0
573,27.85,12-04-2012,28.389999,0.26477465986394555,0.026318027210884356,0.8992,0.073,0.828,0.099,0
574,28.33,13-04-2012,27.92,0.27941919191919196,0.1321127946127946,0.8271,0.059,0.864,0.077,0
575,28.93,16-04-2012,28.85,0.3909090909090909,0.07121212121212121,0.9403,0.039,0.849,0.112,0
576,29.0,17-04-2012,29.309998999999998,0.43526603420220433,0.07536535568450461,-0.8357,0.094,0.832,0.074,0
577,29.51,18-04-2012,29.790001,0.357815734989648,0.0971790890269151,0.9533,0.066,0.807,0.127,0
578,30.129998999999998,19-04-2012,30.280001000000002,0.22666035353535352,0.014324494949494948,-0.128,0.053,0.896,0.052,0
579,30.26,20-04-2012,29.959999,0.3889791857973677,0.05855787310332764,-0.8767,0.1,0.839,0.061,0
580,29.209999,23-04-2012,29.67,0.31703703703703695,0.13685185185185184,0.6136,0.095,0.792,0.114,0
581,29.530001000000002,24-04-2012,29.709999,0.23089359200470308,0.028718400940623164,-0.9553,0.122,0.81,0.068,0
582,29.93,25-04-2012,29.73,0.35374999999999995,-0.018750000000000006,0.7269,0.047,0.879,0.073,0
583,29.68,26-04-2012,29.84,0.21275252525252525,0.07190656565656565,0.984,0.007,0.875,0.117,0
584,29.75,27-04-2012,29.83,0.24965986394557824,0.010090702947845798,0.9704,0.039,0.846,0.115,0
585,29.889999,30-04-2012,29.75,0.47663170163170165,-0.15104895104895105,-0.8911,0.16,0.799,0.041,0
586,29.67,01-05-2012,29.879998999999998,0.17916666666666667,0.09583333333333333,0.9236,0.036,0.867,0.097,0
587,28.799999,02-05-2012,28.66,0.3550000000000001,-0.039999999999999994,-0.1779,0.093,0.832,0.076,0
588,28.440001000000002,03-05-2012,28.209999,0.32785812672176307,0.0031680440771349916,0.9879,0.014,0.872,0.113,0
589,28.1,04-05-2012,27.91,0.17305555555555557,-0.07333333333333333,0.8074,0.053,0.866,0.082,0
590,28.549999,07-05-2012,28.73,0.29350649350649355,0.033766233766233764,0.7906,0.024,0.902,0.074,0
591,27.9,08-05-2012,27.85,0.30939319301388263,-0.0030377668308702818,0.7717,0.057,0.871,0.072,0
592,27.25,09-05-2012,27.16,0.21382359307359308,0.013868506493506494,0.8714,0.06,0.858,0.082,0
593,27.34,10-05-2012,27.16,0.26493055555555556,0.109375,0.9459,0.041,0.859,0.1,0
594,27.49,11-05-2012,27.549999,0.29357638888888893,0.06371527777777777,0.9287,0.063,0.821,0.115,0
595,26.889999,14-05-2012,26.790001,0.16002886002886002,-0.0158008658008658,-0.1779,0.123,0.767,0.11,0
596,26.440001000000002,15-05-2012,26.190001000000002,0.25489267676767674,0.06553030303030304,-0.3935,0.079,0.857,0.064,0
597,24.969998999999998,16-05-2012,24.379998999999998,0.28533834586466167,0.03909774436090224,0.8689,0.042,0.872,0.086,0
598,24.58,17-05-2012,24.120001000000002,0.2615769496204278,-0.0502760524499655,-0.935,0.157,0.791,0.052,0
599,23.83,18-05-2012,23.43,0.38467248239975516,0.01525864707682889,-0.9337,0.07,0.904,0.025,0
600,23.51,21-05-2012,24.5,0.3705555555555556,-0.050555555555555555,0.9169,0.044,0.815,0.141,0
601,24.209999,22-05-2012,24.110001,0.42470862470862475,0.051515151515151514,0.5719,0.056,0.874,0.069,0
602,23.51,23-05-2012,23.84,0.32835169880624426,0.04499540863177225,0.6908,0.068,0.85,0.082,0
603,23.879998999999998,24-05-2012,23.82,0.3731567374424517,0.02425616711330996,0.2263,0.046,0.905,0.049,0
604,23.950001,25-05-2012,23.84,0.3788888888888889,0.07444444444444444,-0.3321,0.056,0.897,0.048,0
605,24.92,29-05-2012,23.139999,0.49621212121212116,0.07329545454545455,0.4804,0.081,0.829,0.09,0
606,21.6,30-05-2012,20.84,0.2898809523809524,-0.03598985890652556,0.5095,0.048,0.896,0.056,0
607,20.76,31-05-2012,20.790001,0.3002685013399298,-0.0026932591218305504,-0.6597,0.104,0.825,0.071,0
608,20.02,01-06-2012,20.110001,0.3976190476190476,0.006547619047619048,0.6486,0.042,0.892,0.066,0
609,20.5,04-06-2012,20.18,0.29907407407407405,0.044444444444444446,-0.6705,0.113,0.801,0.086,0
610,20.0,05-06-2012,20.07,0.3461309523809524,0.14464285714285713,0.9954,0.05,0.786,0.164,0
611,20.91,06-06-2012,21.67,0.3258333333333333,-0.11166666666666666,-0.9493,0.118,0.86,0.022,0
612,21.780001000000002,07-06-2012,21.530001000000002,0.24145687645687644,-0.030268065268065268,-0.5994,0.075,0.863,0.062,0
613,21.540001,08-06-2012,21.67,0.3192708333333334,0.034635416666666655,0.9871,0.061,0.808,0.131,0
614,21.32,11-06-2012,20.9,0.28611111111111115,0.05555555555555555,0.0772,0.041,0.911,0.048,0
615,21.610001,12-06-2012,21.9,0.20485185185185184,-0.002074074074074073,-0.743,0.102,0.824,0.073,0
616,21.360001,13-06-2012,21.16,0.43,0.011666666666666667,0.9633,0.042,0.761,0.197,0
617,20.6,14-06-2012,20.690001000000002,0.3708095238095238,0.13290476190476194,-0.4033,0.081,0.853,0.066,0
618,21.42,15-06-2012,21.360001,0.3570960759670438,0.001720779220779224,-0.4703,0.068,0.871,0.06,0
619,21.16,18-06-2012,21.559998999999998,0.4218498168498169,0.09591575091575094,0.9643,0.063,0.825,0.112,0
620,21.48,19-06-2012,21.85,0.3541666666666667,0.09444444444444444,0.8126,0.079,0.815,0.107,0
621,21.98,20-06-2012,22.25,0.3278117913832199,0.038004535147392285,0.8126,0.04,0.895,0.065,0
622,22.309998999999998,21-06-2012,21.24,0.34444444444444455,-0.0015262515262515293,0.8825,0.07,0.839,0.091,0
623,21.620001000000002,22-06-2012,21.809998999999998,0.3396356421356421,-0.06089105339105339,-0.9844,0.16,0.803,0.037,1
624,21.58,25-06-2012,21.440001000000002,0.4113095238095239,0.009007936507936513,0.7516,0.073,0.83,0.097,0
625,21.629998999999998,26-06-2012,21.52,0.2461201298701298,-0.08050324675324676,-0.6486,0.078,0.861,0.062,0
626,20.959999,27-06-2012,21.290001,0.4432525252525253,0.10868686868686868,-0.9544,0.113,0.837,0.05,0
627,21.049999,28-06-2012,21.530001000000002,0.36432748538011694,0.07653508771929825,0.9925,0.043,0.845,0.112,0
628,22.030001000000002,29-06-2012,21.959999,0.4733519527067914,0.006462319042964219,-0.7913,0.065,0.871,0.065,0
629,21.84,02-07-2012,21.969998999999998,0.5091666666666667,0.05208333333333335,0.6743,0.025,0.915,0.06,0
630,22.0,03-07-2012,22.42,0.31142951251646894,0.01498682476943347,0.9771,0.035,0.857,0.107,0
631,22.1,05-07-2012,22.209999,0.3190501443001442,0.0663773448773449,0.9912,0.055,0.827,0.118,0
632,21.84,06-07-2012,21.639999,0.3782186948853616,-0.009501763668430334,-0.9674,0.127,0.819,0.054,0
633,21.780001000000002,09-07-2012,21.879998999999998,0.38600000000000007,0.040916666666666664,-0.9288,0.109,0.817,0.074,0
634,22.34,10-07-2012,22.08,0.4290123456790124,0.0080246913580247,0.8201,0.073,0.826,0.101,0
635,22.0,11-07-2012,21.709999,0.31023929773929776,0.10327681577681577,0.974,0.046,0.84,0.115,0
636,21.190001000000002,12-07-2012,21.1,0.30422867063492065,0.06422371031746033,0.9738,0.043,0.852,0.105,0
637,21.23,13-07-2012,21.440001000000002,0.4087301587301588,0.03968253968253969,0.0516,0.077,0.855,0.068,0
638,20.639999,16-07-2012,20.690001000000002,0.3381327006327005,0.0036421911421911377,0.844,0.045,0.86,0.095,0
639,20.42,17-07-2012,20.33,0.23827160493827165,0.00874485596707819,0.9597,0.062,0.837,0.101,0
640,20.08,18-07-2012,20.41,0.25732323232323234,0.024558080808080803,0.9601,0.038,0.88,0.082,0
641,20.549999,19-07-2012,20.41,0.4104377104377105,-0.013952020202020209,0.9335,0.019,0.912,0.069,0
642,20.24,20-07-2012,20.15,0.24583333333333338,0.134375,0.9823,0.01,0.824,0.166,0
643,19.4,23-07-2012,19.32,0.4833333333333333,0.016666666666666663,-0.8689,0.232,0.722,0.046,0
644,19.33,24-07-2012,19.17,0.27259790018410707,0.019083694083694085,0.8074,0.063,0.851,0.086,0
645,19.1,25-07-2012,18.940001000000002,0.21689153439153439,-0.09923280423280421,0.9761,0.034,0.862,0.104,0
646,18.879998999999998,26-07-2012,19.01,0.31915151515151513,0.03709090909090909,0.9929,0.023,0.847,0.131,0
647,19.219998999999998,27-07-2012,19.940001000000002,0.20138888888888887,0.016666666666666663,0.9781,0.039,0.82,0.142,0
648,20.139999,30-07-2012,20.23,0.3904761904761905,0.1130952380952381,0.25,0.022,0.934,0.044,0
649,20.219998999999998,31-07-2012,20.200001,0.2664303959131545,0.026987775953293207,0.9956,0.07,0.806,0.124,0
650,20.5,01-08-2012,20.34,0.3109090909090909,0.18727272727272726,0.34,0.055,0.857,0.089,0
651,19.99,02-08-2012,19.879998999999998,0.29387878787878785,0.05336363636363636,0.9815,0.024,0.88,0.095,1
652,20.1,03-08-2012,20.65,0.3457238095238095,0.033285714285714293,0.8783,0.071,0.832,0.098,0
653,20.940001000000002,06-08-2012,21.200001,0.37448491122404165,0.011906957776522994,0.9738,0.035,0.778,0.187,0
654,21.66,07-08-2012,21.959999,0.32006172839506175,0.14660493827160492,0.9722,0.036,0.853,0.111,0
655,21.93,08-08-2012,22.129998999999998,0.338965744400527,-0.04642621870882739,-0.9371,0.055,0.936,0.009,0
656,21.809998999999998,09-08-2012,21.34,0.3124219877344877,0.0564294733044733,0.9603,0.05,0.859,0.091,0
657,21.0,10-08-2012,21.040001,0.21349206349206346,0.0015873015873015949,0.799,0.038,0.89,0.071,0
658,20.76,13-08-2012,20.809998999999998,0.21296296296296294,0.022222222222222223,0.6501,0.029,0.918,0.053,0
659,21.17,14-08-2012,20.940001000000002,0.4675324675324676,0.1285714285714286,0.6223,0.044,0.877,0.079,0
660,20.98,15-08-2012,20.75,0.28840852130325806,0.06259398496240602,0.4767,0.06,0.865,0.075,1
661,21.01,16-08-2012,21.15,0.34089393939393936,0.07344318181818181,0.979,0.0,0.879,0.121,0
662,21.610001,17-08-2012,21.639999,0.36759259259259264,-0.12361111111111112,0.607,0.05,0.888,0.061,0
663,21.639999,20-08-2012,21.74,0.2354545454545455,0.05696969696969696,0.9666,0.0,0.871,0.129,0
664,22.0,21-08-2012,22.040001,0.37000777000776996,0.017754467754467755,-0.8957,0.073,0.893,0.034,0
665,22.08,22-08-2012,21.85,0.28613871635610766,0.05428571428571428,0.9481,0.052,0.87,0.077,0
666,21.92,23-08-2012,21.85,0.45410533910533907,0.028398268398268384,0.9442,0.052,0.858,0.09,0
667,21.950001,24-08-2012,22.01,0.29470519144937746,-0.021149870801033595,0.8261,0.027,0.933,0.041,0
668,21.719998999999998,27-08-2012,21.42,0.3738562091503268,-0.16797385620915034,-0.8885,0.07,0.919,0.011,0
669,21.18,28-08-2012,20.969998999999998,0.2844971453667105,0.05351339481774264,0.9388,0.033,0.891,0.076,0
670,20.950001,29-08-2012,21.1,0.44002777777777774,0.09122222222222223,-0.743,0.041,0.932,0.027,0
671,20.969998999999998,30-08-2012,20.99,0.18758503401360543,0.06454081632653061,-0.7269,0.057,0.905,0.038,0
672,21.09,31-08-2012,21.120001000000002,0.3784484848484848,-0.01931212121212121,-0.9366,0.112,0.82,0.068,0
673,21.200001,04-09-2012,20.879998999999998,0.4736616161616161,0.11678300865800866,-0.9393,0.072,0.894,0.035,0
674,20.549999,05-09-2012,20.719998999999998,0.3213804713804714,0.09267676767676769,0.9884,0.038,0.844,0.118,0
675,20.940001000000002,06-09-2012,21.389999,0.32308351370851374,0.006617514430014429,0.9528,0.046,0.873,0.081,0
676,21.9,07-09-2012,22.440001000000002,0.39999999999999997,0.03563218390804597,-0.8396,0.069,0.875,0.056,0
677,22.440001000000002,10-09-2012,22.07,0.4002929292929292,0.027176767676767674,0.5267,0.077,0.851,0.072,0
678,22.52,11-09-2012,22.639999,0.3105367965367965,0.028135642135642146,0.9726,0.04,0.855,0.105,0
679,23.610001,12-09-2012,23.700001,0.3521302308802308,0.11894660894660894,0.9788,0.043,0.83,0.127,0
680,23.49,13-09-2012,23.959999,0.4077803379416282,0.10715821812596005,0.9875,0.065,0.811,0.124,0
681,24.950001,14-09-2012,25.41,0.3777115987460815,0.1443364681295716,0.3483,0.045,0.904,0.051,0
682,25.540001,17-09-2012,25.0,0.28732106782106787,-0.005145743145743149,0.9703,0.071,0.834,0.094,0
683,25.01,18-09-2012,24.709999,0.3595476190476191,0.023726190476190477,0.6714,0.071,0.853,0.076,0
684,24.74,19-09-2012,24.549999,0.5268342151675484,-0.11528953556731338,0.9799,0.029,0.887,0.084,0
685,24.629998999999998,20-09-2012,24.65,0.35555555555555557,0.029999999999999992,0.9655,0.037,0.87,0.093,0
686,25.379998999999998,21-09-2012,25.360001,0.3890955004591369,-0.08155417814508724,0.9912,0.045,0.803,0.152,0
687,25.18,24-09-2012,25.440001000000002,0.3534090909090909,0.021803977272727273,0.0865,0.059,0.884,0.056,0
688,25.23,25-09-2012,24.639999,0.32380952380952377,-0.0880952380952381,0.8494,0.048,0.876,0.076,0
689,24.33,26-09-2012,24.219998999999998,0.21703463203463205,0.0027056277056277046,0.9709,0.032,0.885,0.083,0
690,24.299999,27-09-2012,24.67,0.28652380952380957,0.12571428571428572,0.7512,0.058,0.864,0.078,0
691,24.950001,28-09-2012,25.68,0.40351851851851855,0.1456878306878307,0.9834,0.068,0.783,0.15,0
692,26.0,01-10-2012,26.16,0.2952380952380952,-0.045714285714285714,0.9144,0.0,0.925,0.075,0
693,26.15,02-10-2012,25.950001,0.24456462585034014,0.010775510204081625,0.9382,0.069,0.831,0.099,0
694,26.040001,03-10-2012,26.290001,0.42341153470185733,0.0956256109481916,0.9803,0.059,0.789,0.152,0
695,26.690001000000002,04-10-2012,26.690001000000002,0.3808773058773059,0.08154225654225652,0.9781,0.023,0.904,0.073,0
696,26.889999,05-10-2012,26.809998999999998,0.3625291375291375,0.07827797202797201,0.9595,0.026,0.875,0.099,0
697,26.09,08-10-2012,25.959999,0.2782172373081464,0.04186343959071232,0.6369,0.067,0.846,0.086,0
698,25.77,09-10-2012,25.559998999999998,0.282775974025974,0.07316017316017318,0.9753,0.037,0.875,0.088,0
699,25.35,10-10-2012,25.35,0.2546969696969697,-0.017215909090909087,0.9808,0.051,0.847,0.101,1
700,25.93,11-10-2012,25.77,0.417002442002442,0.04056776556776557,0.9917,0.041,0.835,0.124,0
701,25.700001,12-10-2012,25.620001000000002,0.39965728715728716,0.03832972582972583,0.9818,0.008,0.885,0.107,0
702,25.049999,15-10-2012,25.08,0.47294871794871807,0.020000000000000004,0.9655,0.0,0.89,0.11,0
703,25.01,16-10-2012,25.209999,0.4777564102564102,-0.006068376068376069,0.9915,0.05,0.818,0.132,0
704,25.209999,17-10-2012,25.360001,0.3457916604468328,0.05836940836940836,0.9892,0.036,0.86,0.103,0
705,25.450001,18-10-2012,25.41,0.3599077649077648,0.05682325182325183,0.8977,0.057,0.868,0.075,0
706,25.059998999999998,19-10-2012,24.66,0.3312637362637363,0.01667582417582418,0.926,0.051,0.869,0.08,0
707,24.75,22-10-2012,24.68,0.8125,0.0,0.7845,0.072,0.802,0.126,0
708,24.360001,23-10-2012,24.530001000000002,0.27728174603174605,-0.011904761904761904,0.9812,0.012,0.875,0.112,0
709,24.58,24-10-2012,24.389999,0.23531746031746031,0.06547619047619048,0.9917,0.019,0.81,0.171,0
710,24.43,25-10-2012,24.5,0.4293040293040293,0.06320970695970696,0.9186,0.019,0.928,0.053,0
711,24.23,26-10-2012,24.129998999999998,0.11754385964912284,0.08684210526315789,0.9828,0.006,0.874,0.12,0
712,23.73,31-10-2012,24.15,0.14722222222222223,0.0,0.1027,0.0,0.976,0.024,0
713,24.9,01-11-2012,25.52,0.37785714285714284,-0.025476190476190475,0.7196,0.041,0.901,0.057,0
714,25.57,02-11-2012,25.26,0.2972402597402597,0.04204545454545454,-0.978,0.1,0.867,0.033,0
715,24.92,05-11-2012,24.809998999999998,0.14166666666666666,-0.05416666666666667,0.1779,0.057,0.864,0.079,0
716,24.879998999999998,06-11-2012,25.02,0.2375346875346875,-0.026950826950826956,0.9864,0.061,0.824,0.115,0
717,24.6,07-11-2012,24.5,0.384375,0.019791666666666666,0.995,0.029,0.817,0.154,0
718,25.860001,08-11-2012,25.73,0.11515151515151514,0.05,0.802,0.081,0.787,0.132,0
719,25.459999,09-11-2012,25.549999,0.2791975308641976,0.043302469135802456,0.964,0.063,0.83,0.107,0
720,25.18,12-11-2012,25.469998999999998,0.24112554112554113,0.0670995670995671,0.765,0.031,0.883,0.086,0
721,25.18,13-11-2012,25.09,0.17514005602240898,0.08606442577030812,0.8481,0.043,0.889,0.068,1
722,25.18,14-11-2012,24.780001000000002,0.3380952380952381,-0.1714285714285714,-0.4019,0.122,0.773,0.106,0
723,24.629998999999998,15-11-2012,24.4,0.32264069264069256,0.09922077922077925,0.936,0.054,0.861,0.085,0
724,24.040001,16-11-2012,24.190001000000002,0.3861471861471862,0.09314574314574313,0.9421,0.048,0.876,0.076,0
725,24.18,19-11-2012,24.610001,0.5458333333333333,0.075,-0.775,0.081,0.905,0.014,0
726,24.35,20-11-2012,24.379998999999998,0.3172448979591837,0.04540816326530612,0.9604,0.048,0.861,0.091,0
727,24.209999,21-11-2012,24.23,0.30979166666666663,0.07395833333333332,-0.8694,0.074,0.864,0.061,0
728,23.940001000000002,23-11-2012,23.879998999999998,0.27614973262032083,-0.011488413547237066,-0.8979,0.056,0.908,0.036,0
729,23.84,26-11-2012,23.99,0.14895833333333333,-0.07395833333333333,0.3182,0.009,0.969,0.022,0
730,24.18,27-11-2012,23.950001,0.20192400192400192,0.01362433862433862,0.9552,0.045,0.863,0.092,0
731,23.73,28-11-2012,24.209999,0.32413726624252936,0.0347953216374269,0.886,0.068,0.815,0.117,0
732,25.049999,29-11-2012,25.6,0.2845833333333333,-0.028749999999999998,-0.3182,0.107,0.792,0.101,0
733,25.209999,30-11-2012,25.07,0.3754440961337513,0.0038401253918495287,0.9659,0.052,0.842,0.106,0
734,25.18,03-12-2012,25.08,0.27083333333333337,0.05,0.4973,0.088,0.806,0.105,0
735,25.0,04-12-2012,25.02,0.3310006957328385,-0.0074578695114409415,0.7783,0.04,0.9,0.06,0
736,25.209999,05-12-2012,25.360001,0.3292232277526395,-0.024673202614379088,-0.5267,0.095,0.811,0.094,0
737,25.75,06-12-2012,26.07,0.33685897435897433,-0.004807692307692304,0.9001,0.06,0.854,0.086,0
738,26.040001,07-12-2012,26.34,0.33153153153153153,0.06396396396396396,0.6815,0.078,0.839,0.083,0
739,25.99,10-12-2012,26.07,0.3875,0.028125000000000004,0.9639,0.095,0.703,0.201,0
740,25.82,11-12-2012,25.59,0.21284946236559138,-0.02225806451612902,0.9737,0.075,0.801,0.124,0
741,25.65,12-12-2012,26.469998999999998,0.41505952380952377,-0.0031547619047619124,0.9937,0.049,0.82,0.132,0
742,26.5,13-12-2012,26.190001000000002,0.2666373411534702,0.002668621700879768,-0.876,0.082,0.851,0.068,0
743,26.57,14-12-2012,26.43,0.30538281163281167,-0.007715895215895205,0.9389,0.048,0.867,0.084,0
744,26.66,17-12-2012,27.110001,0.32666666666666666,0.24,0.8979,0.023,0.883,0.095,0
745,27.25,18-12-2012,27.5,0.33703646858192315,-0.003933359569723208,0.7954,0.033,0.916,0.051,0
746,27.879998999999998,19-12-2012,27.799999,0.27440312213039486,0.04370982552800735,0.0516,0.03,0.928,0.042,1
747,27.690001000000002,20-12-2012,27.91,0.41200757575757574,0.045018939393939396,-0.872,0.058,0.903,0.039,1
748,27.129998999999998,21-12-2012,27.469998999999998,0.39632440476190484,0.0899107142857143,0.961,0.021,0.889,0.09,0
749,27.82,24-12-2012,27.809998999999998,0.36060606060606065,0.039393939393939405,0.9819,0.019,0.82,0.161,0
750,27.84,26-12-2012,27.68,0.3367763347763348,0.05397258297258298,0.9902,0.045,0.806,0.15,0
751,27.860001,27-12-2012,27.9,0.40411515151515154,0.03007676767676768,0.7845,0.055,0.871,0.074,0
752,27.860001,28-12-2012,28.34,0.48624999999999996,0.04999999999999999,0.9825,0.046,0.848,0.105,0
753,28.27,31-12-2012,28.719998999999998,0.4643084985190248,0.025495557074504432,0.9821,0.014,0.902,0.084,0
754,29.450001,02-01-2013,29.74,0.4184436531210725,0.06644323418516965,0.9769,0.018,0.911,0.071,0
755,29.469998999999998,03-01-2013,29.290001,0.33808080808080804,0.16215367965367963,0.9816,0.053,0.83,0.117,0
756,28.9,04-01-2013,28.83,0.3566919191919192,0.029924242424242423,-0.2514,0.054,0.888,0.058,0
757,28.540001,07-01-2013,28.790001,0.29027777777777775,0.10853174603174602,0.9707,0.048,0.84,0.112,0
758,28.719998999999998,08-01-2013,28.68,0.24444760101010105,0.06324652777777777,0.9859,0.032,0.886,0.081,0
759,29.620001000000002,09-01-2013,30.459999,0.24568542568542573,0.03222943722943723,0.9327,0.082,0.816,0.102,0
760,30.620001000000002,10-01-2013,30.66,0.29275862068965514,0.1382758620689655,0.9821,0.017,0.896,0.086,0
761,30.35,11-01-2013,30.51,0.3817146621494447,0.0602249200075287,0.8714,0.073,0.838,0.089,0
